Category,ResourceId,ResourceName,ResourceGroupName,CostUSD_T4_2024,CostUSD_T5_2024
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_mysgr_prd_mysgr-prod-premium_southeastasia/providers/microsoft.compute/disks/pvc-c40a59f8-7042-4cd3-8310-1c98bb0a67c6,pvc-c40a59f8-7042-4cd3-8310-1c98bb0a67c6,mc_mysgr_prd_mysgr-prod-premium_southeastasia,3.00824064,3.007807488
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_mysgr_prd_mysgr-prod-premium_southeastasia/providers/microsoft.compute/disks/pvc-f76ea54d-73f2-40dd-b19c-df86fefc8e43,pvc-f76ea54d-73f2-40dd-b19c-df86fefc8e43,mc_mysgr_prd_mysgr-prod-premium_southeastasia,3.27756654,3.300322838
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_mysgr_prd_mysgr-prod-premium_southeastasia/providers/microsoft.storage/storageaccounts/f58f0c41976db4fecb302ba,f58f0c41976db4fecb302ba,mc_mysgr_prd_mysgr-prod-premium_southeastasia,0.000230176,0.0006742440000000001
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_mysgr_prd_mysgr-production_southeastasia/providers/microsoft.compute/disks/akswspool_akswspool_0_osdisk_1_bc6a5beac7bf43d3913a056d8edc42f0,akswspool_akswspool_0_osdisk_1_bc6a5beac7bf43d3913a056d8edc42f0,mc_mysgr_prd_mysgr-production_southeastasia,19.7115768,19.70873856
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_mysgr_prd_mysgr-production_southeastasia/providers/microsoft.compute/disks/kubernetes-dynamic-pvc-0058b8f4-d2ba-4908-9ecb-6b486ec44355,kubernetes-dynamic-pvc-0058b8f4-d2ba-4908-9ecb-6b486ec44355,mc_mysgr_prd_mysgr-production_southeastasia,1.53612288,1.535901696
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_mysgr_prd_mysgr-production_southeastasia/providers/microsoft.compute/disks/kubernetes-dynamic-pvc-39929275-ab01-4d77-8e7d-44c8283ace78,kubernetes-dynamic-pvc-39929275-ab01-4d77-8e7d-44c8283ace78,mc_mysgr_prd_mysgr-production_southeastasia,9.81305269,10.844839668
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_mysgr_prd_mysgr-production_southeastasia/providers/microsoft.compute/disks/kubernetes-dynamic-pvc-3cfb973d-bc19-4924-ad1e-78cbf1bdb048,kubernetes-dynamic-pvc-3cfb973d-bc19-4924-ad1e-78cbf1bdb048,mc_mysgr_prd_mysgr-production_southeastasia,1.90687523,1.865933646
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_mysgr_prd_mysgr-production_southeastasia/providers/microsoft.compute/disks/kubernetes-dynamic-pvc-40ecfd8b-95a8-4e11-8e99-d7a1412a4509,kubernetes-dynamic-pvc-40ecfd8b-95a8-4e11-8e99-d7a1412a4509,mc_mysgr_prd_mysgr-production_southeastasia,1.53612288,1.535901696
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_mysgr_prd_mysgr-production_southeastasia/providers/microsoft.compute/disks/kubernetes-dynamic-pvc-61fd550d-2e96-4ae1-895b-045f6061cb9a,kubernetes-dynamic-pvc-61fd550d-2e96-4ae1-895b-045f6061cb9a,mc_mysgr_prd_mysgr-production_southeastasia,2.2231806,2.2862378
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_mysgr_prd_mysgr-production_southeastasia/providers/microsoft.compute/disks/kubernetes-dynamic-pvc-b5b398c1-8565-417d-b67f-535aa5a00cb5,kubernetes-dynamic-pvc-b5b398c1-8565-417d-b67f-535aa5a00cb5,mc_mysgr_prd_mysgr-production_southeastasia,5.88847104,5.887623168
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_mysgr_prd_mysgr-production_southeastasia/providers/microsoft.compute/disks/kubernetes-dynamic-pvc-be94337c-fa47-4ef0-87b9-c5c79f35aa5c,kubernetes-dynamic-pvc-be94337c-fa47-4ef0-87b9-c5c79f35aa5c,mc_mysgr_prd_mysgr-production_southeastasia,3.00824064,3.007807488
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_mysgr_prd_mysgr-production_southeastasia/providers/microsoft.compute/disks/kubernetes-dynamic-pvc-ca5c8383-73de-4d8a-b7ee-f954a0f40e60,kubernetes-dynamic-pvc-ca5c8383-73de-4d8a-b7ee-f954a0f40e60,mc_mysgr_prd_mysgr-production_southeastasia,3.15158549,3.171357338
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_mysgr_prd_mysgr-production_southeastasia/providers/microsoft.compute/disks/kubernetes-dynamic-pvc-daaacf9d-7627-47e2-bb90-cb494feb561e,kubernetes-dynamic-pvc-daaacf9d-7627-47e2-bb90-cb494feb561e,mc_mysgr_prd_mysgr-production_southeastasia,1.53612288,1.535901696
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_mysgr_prd_mysgr-production_southeastasia/providers/microsoft.compute/disks/kubernetes-dynamic-pvc-e1e781dc-7f5c-46bf-b921-025fa50d7fa0,kubernetes-dynamic-pvc-e1e781dc-7f5c-46bf-b921-025fa50d7fa0,mc_mysgr_prd_mysgr-production_southeastasia,1.53612288,1.535901696
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_mysgr_prd_mysgr-production_southeastasia/providers/microsoft.storage/storageaccounts/f9676c5ce44904700927060,f9676c5ce44904700927060,mc_mysgr_prd_mysgr-production_southeastasia,70.27884115959999,75.07738101499999
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_mysgr_staging_mysgr-staging_southeastasia/providers/microsoft.compute/disks/akswpool_akswpool_0_osdisk_1_c9d49ee526064df0a162fceec99eb4e2,akswpool_akswpool_0_osdisk_1_c9d49ee526064df0a162fceec99eb4e2,mc_mysgr_staging_mysgr-staging_southeastasia,19.7115768,19.70873856
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_mysgr_staging_mysgr-staging_southeastasia/providers/microsoft.compute/disks/pvc-4074710d-ffc2-4ddf-a68d-55ab23213542,pvc-4074710d-ffc2-4ddf-a68d-55ab23213542,mc_mysgr_staging_mysgr-staging_southeastasia,3.11011949,3.113776138
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_mysgr_staging_mysgr-staging_southeastasia/providers/microsoft.compute/disks/pvc-49e50745-404e-478b-adb5-dd8664133e29,pvc-49e50745-404e-478b-adb5-dd8664133e29,mc_mysgr_staging_mysgr-staging_southeastasia,6.01732594,6.022095618
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_mysgr_staging_mysgr-staging_southeastasia/providers/microsoft.compute/disks/pvc-d2eb3f4a-5496-4a7d-9eac-844260c62f12,pvc-d2eb3f4a-5496-4a7d-9eac-844260c62f12,mc_mysgr_staging_mysgr-staging_southeastasia,4.873145200000001,4.8748074
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_mysgr_staging_mysgr-staging_southeastasia/providers/microsoft.compute/disks/pvc-e5cc096e-fd52-468c-af31-360e9094876e,pvc-e5cc096e-fd52-468c-af31-360e9094876e,mc_mysgr_staging_mysgr-staging_southeastasia,0.600048,0.5999616
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_mysgr_staging_mysgr-staging_southeastasia/providers/microsoft.storage/storageaccounts/f4acc38b1003749d9b6271a,f4acc38b1003749d9b6271a,mc_mysgr_staging_mysgr-staging_southeastasia,13.7707842844,14.8763365536
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_sunworld-dev_sunworld-dev_southeastasia/providers/microsoft.compute/disks/aks-agentpool-877709aks-agentpool-8777090os__1_4e2b0a9ae9cb4a1b92d83ef5c1c20cec,aks-agentpool-877709aks-agentpool-8777090os__1_4e2b0a9ae9cb4a1b92d83ef5c1c20cec,mc_sunworld-dev_sunworld-dev_southeastasia,14.01712128,19.70873856
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_sunworld-dev_sunworld-dev_southeastasia/providers/microsoft.compute/disks/aks-agentpool-877709aks-agentpool-8777090os__1_541d048dd6ed4c0ea42ee3315219629a,aks-agentpool-877709aks-agentpool-8777090os__1_541d048dd6ed4c0ea42ee3315219629a,mc_sunworld-dev_sunworld-dev_southeastasia,14.01712128,19.70873856
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_sunworld-dev_sunworld-dev_southeastasia/providers/microsoft.compute/disks/aks-agentpool-877709aks-agentpool-8777090os__1_6da240744e2d41389fcd77041a0951a7,aks-agentpool-877709aks-agentpool-8777090os__1_6da240744e2d41389fcd77041a0951a7,mc_sunworld-dev_sunworld-dev_southeastasia,14.01712128,19.70873856
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_sunworld-dev_sunworld-dev_southeastasia/providers/microsoft.compute/disks/aks-agentpool-877709aks-agentpool-8777090os__1_86d79ff4ceb5428e894a4465aa086c40,aks-agentpool-877709aks-agentpool-8777090os__1_86d79ff4ceb5428e894a4465aa086c40,mc_sunworld-dev_sunworld-dev_southeastasia,5.69445552,
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_sunworld-dev_sunworld-dev_southeastasia/providers/microsoft.compute/disks/aks-agentpool-877709aks-agentpool-8777090os__1_912a45d6c84949f0b5c8d0d415af810b,aks-agentpool-877709aks-agentpool-8777090os__1_912a45d6c84949f0b5c8d0d415af810b,mc_sunworld-dev_sunworld-dev_southeastasia,5.69445552,
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_sunworld-dev_sunworld-dev_southeastasia/providers/microsoft.compute/disks/aks-agentpool-877709aks-agentpool-8777090os__1_9a0d5e62059f4d24a1e3589885e0bbe4,aks-agentpool-877709aks-agentpool-8777090os__1_9a0d5e62059f4d24a1e3589885e0bbe4,mc_sunworld-dev_sunworld-dev_southeastasia,5.69445552,
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_sunworld-dev_sunworld-dev_southeastasia/providers/microsoft.compute/disks/aks-agentpool-877709aks-agentpool-8777090os__1_a7f6db46779c4c278ef86023e44031ea,aks-agentpool-877709aks-agentpool-8777090os__1_a7f6db46779c4c278ef86023e44031ea,mc_sunworld-dev_sunworld-dev_southeastasia,14.01712128,19.70873856
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_sunworld-dev_sunworld-dev_southeastasia/providers/microsoft.compute/disks/aks-agentpool-877709aks-agentpool-8777090os__1_bab38886190e4219b1116eff27a78a94,aks-agentpool-877709aks-agentpool-8777090os__1_bab38886190e4219b1116eff27a78a94,mc_sunworld-dev_sunworld-dev_southeastasia,5.69445552,
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_sunworld-dev_sunworld-dev_southeastasia/providers/microsoft.compute/disks/aks-agentpool-877709aks-agentpool-8777090os__1_ce3c6ca738df4aeba2684f728d350a69,aks-agentpool-877709aks-agentpool-8777090os__1_ce3c6ca738df4aeba2684f728d350a69,mc_sunworld-dev_sunworld-dev_southeastasia,5.69445552,
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_sunworld-dev_sunworld-dev_southeastasia/providers/microsoft.compute/disks/aks-agentpool-877709aks-agentpool-8777090os__1_e395820a5ae94bb482eaf74cdc30ab9e,aks-agentpool-877709aks-agentpool-8777090os__1_e395820a5ae94bb482eaf74cdc30ab9e,mc_sunworld-dev_sunworld-dev_southeastasia,5.69445552,
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_sunworld-dev_sunworld-dev_southeastasia/providers/microsoft.compute/disks/aks-agentpool-877709aks-agentpool-8777090os__1_e66cc235905f43d5a9886a3e9554e5ff,aks-agentpool-877709aks-agentpool-8777090os__1_e66cc235905f43d5a9886a3e9554e5ff,mc_sunworld-dev_sunworld-dev_southeastasia,14.01712128,19.70873856
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_sunworld-prd_sunworld-prod_southeastasia/providers/microsoft.compute/disks/aks-agentpool-390965aks-agentpool-3909656os__1_37c5443b127e4c0bb3c69060dd5b0bd2,aks-agentpool-390965aks-agentpool-3909656os__1_37c5443b127e4c0bb3c69060dd5b0bd2,mc_sunworld-prd_sunworld-prod_southeastasia,19.7115768,19.70873856
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_sunworld-prd_sunworld-prod_southeastasia/providers/microsoft.compute/disks/aks-agentpool-390965aks-agentpool-3909656os__1_3ce702657851427fa669d77cc258d16f,aks-agentpool-390965aks-agentpool-3909656os__1_3ce702657851427fa669d77cc258d16f,mc_sunworld-prd_sunworld-prod_southeastasia,,0.02649024
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_sunworld-prd_sunworld-prod_southeastasia/providers/microsoft.compute/disks/aks-agentpool-390965aks-agentpool-3909656os__1_4c6a962e4a8d433e8b31d140b0627c98,aks-agentpool-390965aks-agentpool-3909656os__1_4c6a962e4a8d433e8b31d140b0627c98,mc_sunworld-prd_sunworld-prod_southeastasia,19.7115768,19.70873856
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_sunworld-prd_sunworld-prod_southeastasia/providers/microsoft.compute/disks/aks-agentpool-390965aks-agentpool-3909656os__1_5bf708558400402d9817375cf3aaeb39,aks-agentpool-390965aks-agentpool-3909656os__1_5bf708558400402d9817375cf3aaeb39,mc_sunworld-prd_sunworld-prod_southeastasia,19.7115768,19.70873856
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_sunworld-prd_sunworld-prod_southeastasia/providers/microsoft.compute/disks/aks-agentpool-390965aks-agentpool-3909656os__1_a382e28b04e04335b027ae9247bd1904,aks-agentpool-390965aks-agentpool-3909656os__1_a382e28b04e04335b027ae9247bd1904,mc_sunworld-prd_sunworld-prod_southeastasia,19.7115768,19.70873856
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_sunworld-prd_sunworld-prod_southeastasia/providers/microsoft.compute/disks/aks-agentpool-390965aks-agentpool-3909656os__1_d78e9011617345788c3043529ddd5ee2,aks-agentpool-390965aks-agentpool-3909656os__1_d78e9011617345788c3043529ddd5ee2,mc_sunworld-prd_sunworld-prod_southeastasia,19.7115768,19.70873856
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_dev/providers/microsoft.storage/storageaccounts/sgrstorage,sgrstorage,mysgr_dev,1.616800552,1.61688707
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.compute/disks/data,data,mysgr_prd,34.676004168,36.186927012
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.compute/disks/data-runner-2,data-runner-2,mysgr_prd,19.738405932,19.736031144
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.compute/disks/mysgr-runner-1_osdisk_1_1f2f4590c4284084a39e3f7c87ccbfc6,mysgr-runner-1_osdisk_1_1f2f4590c4284084a39e3f7c87ccbfc6,mysgr_prd,5.422429955999999,5.47342572
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.compute/disks/mysgr-runner-3_datadisk_0,mysgr-runner-3_datadisk_0,mysgr_prd,21.832529304,23.109140664
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.compute/disks/mysgr-runner-3_osdisk_1_60e429352eb34eaf9d9190ec2f2e3c48,mysgr-runner-3_osdisk_1_60e429352eb34eaf9d9190ec2f2e3c48,mysgr_prd,5.392347551999999,5.391535559999999
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.compute/disks/mysgr-runner-4_datadisk_0,mysgr-runner-4_datadisk_0,mysgr_prd,11.87834348,12.364246136
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.compute/disks/mysgr-runner-4_osdisk_1_84282e2984e6472683dee8e1e71067c0,mysgr-runner-4_osdisk_1_84282e2984e6472683dee8e1e71067c0,mysgr_prd,6.136411752,6.138710339999999
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.compute/disks/mysgr-runner-5_datadisk_0,mysgr-runner-5_datadisk_0,mysgr_prd,10.0371334,10.2044948
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.compute/disks/mysgr-runner-5_osdisk_1_fdc6e9612e5b4b268a1caf69a98a0dcb,mysgr-runner-5_osdisk_1_fdc6e9612e5b4b268a1caf69a98a0dcb,mysgr_prd,5.27992236,5.279162112
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.compute/disks/mysgrrunner2-osdisk-20211223-154042,mysgrrunner2-osdisk-20211223-154042,mysgr_prd,5.392843343999999,5.401428564
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.compute/disks/prd-mailsvc-paperless_osdisk_1_848454054c3247588ec60544b1481a1a,prd-mailsvc-paperless_osdisk_1_848454054c3247588ec60544b1481a1a,mysgr_prd,20.201967888,20.181860616
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.compute/disks/prd-mysql-paperless_disk1_839c33cc77d84c80812d2c73b9d13750,prd-mysql-paperless_disk1_839c33cc77d84c80812d2c73b9d13750,mysgr_prd,5.505737399999999,5.500597524
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.storage/storageaccounts/mysgrprddbiepzfvtc2iczi,mysgrprddbiepzfvtc2iczi,mysgr_prd,0.761606682,0.7749012359999999
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.storage/storageaccounts/securitystorageforappgw,securitystorageforappgw,mysgr_prd,193.0710568,212.53422686
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.storage/storageaccounts/sgrbackup,sgrbackup,mysgr_prd,265.0917909838,196.436071762
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.storage/storageaccounts/sgrops,sgrops,mysgr_prd,27.535590772,27.5355114
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.storage/storageaccounts/storagepaperlessprd,storagepaperlessprd,mysgr_prd,12.2036239928,12.9672974652
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.storage/storageaccounts/strgiftpoint,strgiftpoint,mysgr_prd,0.885452576,0.8854321839999999
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.storage/storageaccounts/strminiapp,strminiapp,mysgr_prd,0.2116691,0.212269178
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/prd-sss-app02_group/providers/microsoft.compute/disks/prd-sss-app02_osdisk_1_dac27194baf944f4a6b428dce8f10c53,prd-sss-app02_osdisk_1_dac27194baf944f4a6b428dce8f10c53,prd-sss-app02_group,,0.02649024
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/rg-dwh-prod/providers/microsoft.storage/storageaccounts/stsgrdwh,stsgrdwh,rg-dwh-prod,328.1446663726,310.0089660294
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-bw/providers/microsoft.compute/disks/prd-bw-portal_datadisk01,prd-bw-portal_datadisk01,sap-bw,9.681807124,9.68979304
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-bw/providers/microsoft.compute/disks/prd-bw-portal_osdisk_1_9f8b84c40fa44549bad64d1ec73201f4,prd-bw-portal_osdisk_1_9f8b84c40fa44549bad64d1ec73201f4,sap-bw,16.173683484,16.541718876
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-bw/providers/microsoft.compute/disks/sap-bw-app-dev_osdisk_1_7413f93b354242cda386811590815841,sap-bw-app-dev_osdisk_1_7413f93b354242cda386811590815841,sap-bw,11.87413659,11.885612808
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-bw/providers/microsoft.compute/disks/sap-bw-db-dev_osdisk_1_bdaf5b9f1d9c4a029c1d4f2107e88b00,sap-bw-db-dev_osdisk_1_bdaf5b9f1d9c4a029c1d4f2107e88b00,sap-bw,11.77896839,11.766244608
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-bw/providers/microsoft.compute/disks/sapbwdbdevbackup,sapbwdbdevbackup,sap-bw,35.9371464,37.13649746
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-bw/providers/microsoft.compute/disks/sapbwdbdevhana,sapbwdbdevhana,sap-bw,28.10997905,30.04440936
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/disks/backup,backup,sap-dev,63.55823729999999,62.79540381
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/disks/backupqas,backupqas,sap-dev,21.91504035,21.91044256
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/disks/dev-sap-webdispatcher-13211_osdisk_1_fda901dc044e4025a98778934291a3da,dev-sap-webdispatcher-13211_osdisk_1_fda901dc044e4025a98778934291a3da,sap-dev,11.82073709,11.800427508
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/disks/devsaprouter-osdisk-20210925-014201,devsaprouter-osdisk-20210925-014201,sap-dev,20.92515242,20.99413314
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/disks/hana,hana,sap-dev,31.6673691,32.33454141
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/disks/hanaqas,hanaqas,sap-dev,26.42406785,27.08442356
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/disks/prd-sap-solman_datadisk_0,prd-sap-solman_datadisk_0,sap-dev,38.01518297136,38.009709222912
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/disks/prd-sap-solman_datadisk_1,prd-sap-solman_datadisk_1,sap-dev,21.7617408,21.75860736
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/disks/prd-sap-solman_db,prd-sap-solman_db,sap-dev,73.2258576,73.21531392
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/disks/prd-sap-solman_osdisk_1_3c9c10cb497645458bcc73aa80a6cf4e,prd-sap-solman_osdisk_1_3c9c10cb497645458bcc73aa80a6cf4e,sap-dev,5.27992236,5.279162112
Storage,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/disks/prdsapsolman-datadisk-000-20230413-064258,prdsapsolman-datadisk-000-20230413-064258,sap-dev,38.84686415135999,38.864334378912
